PLUGIN_START,Amp Room Guvnor.ssx
MAP_START,ksyw,Amp Room Guvnor,Default,MARSHALL GUVNOR,,SSX_TYPE_AMP_ROOM_MODULE,,
PARAMETER,150,Mod C SEQ Step 15 CV,,,0.0,,,,,
PARAMETER,151,Mod C SEQ Step 16 CV,,,0.0,,,,,
PARAMETER,152,Mod C SEQ Step 1 Trig,,,0.0,,,,,
PARAMETER,153,Mod C SEQ Step 2 Trig,,,0.0,,,,,
PARAMETER,154,Mod C SEQ Step 3 Trig,,,0.0,,,,,
PARAMETER,155,Mod C SEQ Step 4 Trig,,,0.0,,,,,
PARAMETER,156,Mod C SEQ Step 5 Trig,,,0.0,,,,,
PARAMETER,157,Mod C SEQ Step 6 Trig,,,0.0,,,,,
PARAMETER,158,Mod C SEQ Step 7 Trig,,,0.0,,,,,
PARAMETER,159,Mod C SEQ Step 8 Trig,,,0.0,,,,,
PARAMETER,160,Mod C SEQ Step 9 Trig,,,0.0,,,,,
PARAMETER,161,Mod C SEQ Step 10 Trig,,,0.0,,,,,
PARAMETER,162,Mod C SEQ Step 11 Trig,,,0.0,,,,,
PARAMETER,163,Mod C SEQ Step 12 Trig,,,0.0,,,,,
PARAMETER,164,Mod C SEQ Step 13 Trig,,,0.0,,,,,
PARAMETER,165,Mod C SEQ Step 14 Trig,,,0.0,,,,,
PARAMETER,166,Mod C SEQ Step 15 Trig,,,0.0,,,,,
PARAMETER,167,Mod C SEQ Step 16 Trig,,,0.0,,,,,
PARAMETER,168,Mod D Active,,,0.0,,,,,
PARAMETER,169,Mod D Type,,,1.0,,,,,
PARAMETER,170,Mod D A-Link,,,0.0,,,,,
PARAMETER,171,Mod D LFO Rise,,,0.5,,,,,
PARAMETER,172,Mod D LFO Shape,,,0.5,,,,,
PARAMETER,173,Mod D LFO DAW speed,,,0.0,,,,,
PARAMETER,174,Mod D LFO Speed,,,0.0,,,,,
PARAMETER,175,Mod D LFO Tempo Sync,,,0.0,,,,,
PARAMETER,176,Mod D RND Rain,,,0.5,,,,,
PARAMETER,177,Mod D RND Noise,,,0.5,,,,,
PARAMETER,178,Mod D RND Wave,,,0.5,,,,,
PARAMETER,179,Mod D RND Storm,,,0.0,,,,,
PARAMETER,180,Mod D EUC Fill,,,0.5,,,,,
PARAMETER,181,Mod D EUC Steps,,,0.4839,,,,,
PARAMETER,182,Mod D EUC Shift,,,0.5,,,,,
PARAMETER,183,Mod D EUC Retrig,,,0.0,,,,,
PARAMETER,184,Mod D ENV Attack,,,0.5,,,,,
PARAMETER,185,Mod D ENV Release,,,0.5,,,,,
PARAMETER,186,Mod D ENV Sustain,,,0.5,,,,,
PARAMETER,187,Mod D ENV Decay,,,0.0,,,,,
PARAMETER,188,Mod D SEQ First Step,,,0.0,,,,,
PARAMETER,189,Mod D SEQ Last Step,,,1.0,,,,,
PARAMETER,190,Mod D SEQ Slew,,,0.0,,,,,
PARAMETER,191,Mod D SEQ Trig,,,0.0,,,,,
PARAMETER,192,Mod D SEQ Step 1 CV,,,0.0,,,,,
PARAMETER,193,Mod D SEQ Step 2 CV,,,0.0,,,,,
PARAMETER,194,Mod D SEQ Step 3 CV,,,0.0,,,,,
PARAMETER,195,Mod D SEQ Step 4 CV,,,0.0,,,,,
PARAMETER,196,Mod D SEQ Step 5 CV,,,0.0,,,,,
PARAMETER,197,Mod D SEQ Step 6 CV,,,0.0,,,,,
PARAMETER,198,Mod D SEQ Step 7 CV,,,0.0,,,,,
PARAMETER,199,Mod D SEQ Step 8 CV,,,0.0,,,,,
PARAMETER,200,Mod D SEQ Step 9 CV,,,0.0,,,,,
PARAMETER,201,Mod D SEQ Step 10 CV,,,0.0,,,,,
PARAMETER,202,Mod D SEQ Step 11 CV,,,0.0,,,,,
PARAMETER,203,Mod D SEQ Step 12 CV,,,0.0,,,,,
PARAMETER,204,Mod D SEQ Step 13 CV,,,0.0,,,,,
PARAMETER,205,Mod D SEQ Step 14 CV,,,0.0,,,,,
PARAMETER,206,Mod D SEQ Step 15 CV,,,0.0,,,,,
PARAMETER,207,Mod D SEQ Step 16 CV,,,0.0,,,,,
PARAMETER,208,Mod D SEQ Step 1 Trig,,,0.0,,,,,
PARAMETER,209,Mod D SEQ Step 2 Trig,,,0.0,,,,,
PARAMETER,210,Mod D SEQ Step 3 Trig,,,0.0,,,,,
PARAMETER,211,Mod D SEQ Step 4 Trig,,,0.0,,,,,
PARAMETER,212,Mod D SEQ Step 5 Trig,,,0.0,,,,,
PARAMETER,213,Mod D SEQ Step 6 Trig,,,0.0,,,,,
PARAMETER,214,Mod D SEQ Step 7 Trig,,,0.0,,,,,
PARAMETER,215,Mod D SEQ Step 8 Trig,,,0.0,,,,,
PARAMETER,216,Mod D SEQ Step 9 Trig,,,0.0,,,,,
PARAMETER,217,Mod D SEQ Step 10 Trig,,,0.0,,,,,
PARAMETER,218,Mod D SEQ Step 11 Trig,,,0.0,,,,,
PARAMETER,219,Mod D SEQ Step 12 Trig,,,0.0,,,,,
PARAMETER,220,Mod D SEQ Step 13 Trig,,,0.0,,,,,
PARAMETER,221,Mod D SEQ Step 14 Trig,,,0.0,,,,,
PARAMETER,222,Mod D SEQ Step 15 Trig,,,0.0,,,,,
PARAMETER,223,Mod D SEQ Step 16 Trig,,,0.0,,,,,
PARAMETER,224,Src 1 Active,,,1.0,,,,,
PARAMETER,225,Src 1 Map,,MODULE_Param1,0.002,,,,,
PARAMETER,226,Src 1 Amplitude Attack,,MODULE_Param2,0.0,,,,,
PARAMETER,227,Src 1 Amplitude Sustain,,MODULE_Param3,0.5,,,,,
PARAMETER,228,Src 1 Amplitude Release,,MODULE_Param4,0.5,,,,,
PARAMETER,229,Src 1 Color Movement Attack,,MODULE_Param5,0.5,,,,,
PARAMETER,230,Src 1 Color Movement Decay,,MODULE_Param6,0.5,,,,,
PARAMETER,231,Src 1 Color Movement Amount,,MODULE_Param7,0.5,,,,,
PARAMETER,232,Src 1 Octave,,MODULE_Param8,0.5,,,,,
PARAMETER,233,Src 1 Pitch,,MODULE_Param9,0.5,,,,,
PARAMETER,234,Src 1 Pitch Mod Amount,,,0.0,,,,,
PARAMETER,235,Src 1 Pitch Mod 1,,,0.25,,,,,
PARAMETER,236,Src 1 Pitch Mod 2,,,0.5,,,,,
PARAMETER,237,Src 1 Pitch Mod Mix,,,0.5,,,,,
PARAMETER,238,Src 1 Color,,MODULE_Param10,0.5,,,,,
PARAMETER,239,Src 1 Color Mod Amount,,,0.0,,,,,
PARAMETER,240,Src 1 Color Mod 1,,,0.25,,,,,
PARAMETER,241,Src 1 Color Mod 2,,,0.5,,,,,
PARAMETER,242,Src 1 Color Mod Mix,,,0.5,,,,,
PARAMETER,243,Src 1 Oneshot,,MODULE_Param11,0.0,,,,,
PARAMETER,244,Src 1 Vibrato,,MODULE_Param12,0.0,,,,,
PARAMETER,245,Src 2 Active,,,0.0,,,,,
PARAMETER,246,Src 2 Map,,,0.027,,,,,
PARAMETER,247,Src 2 Amplitude Attack,,,0.0,,,,,
PARAMETER,248,Src 2 Amplitude Sustain,,,0.5,,,,,
PARAMETER,249,Src 2 Amplitude Release,,,0.5,,,,,
PARAMETER,250,Src 2 Color Movement Attack,,,0.5,,,,,
PARAMETER,251,Src 2 Color Movement Decay,,,0.5,,,,,
PARAMETER,252,Src 2 Color Movement Amount,,,0.5,,,,,
PARAMETER,253,Src 2 Octave,,,0.5,,,,,
PARAMETER,254,Src 2 Pitch,,,0.5,,,,,
PARAMETER,255,Src 2 Pitch Mod Amount,,,0.0,,,,,
PARAMETER,256,Src 2 Pitch Mod 1,,,0.25,,,,,
PARAMETER,257,Src 2 Pitch Mod 2,,,0.5,,,,,
PARAMETER,258,Src 2 Pitch Mod Mix,,,0.5,,,,,
PARAMETER,259,Src 2 Color,,,0.5,,,,,
PARAMETER,260,Src 2 Color Mod Amount,,,0.0,,,,,
PARAMETER,261,Src 2 Color Mod 1,,,0.25,,,,,
PARAMETER,262,Src 2 Color Mod 2,,,0.5,,,,,
PARAMETER,263,Src 2 Color Mod Mix,,,0.5,,,,,
PARAMETER,264,Src 2 Oneshot,,,0.0,,,,,
PARAMETER,265,Src 2 Vibrato,,,0.0,,,,,
PARAMETER,266,Src Mix,,,0.0,,,,,
PARAMETER,267,Src Mix Mod Amount,,,0.0,,,,,
PARAMETER,268,Src Mix Mod 1,,,0.25,,,,,
PARAMETER,269,Src Mix Mod 2,,,0.5,,,,,
PARAMETER,270,Src Mix Mod Mix,,,0.5,,,,,
PARAMETER,271,Shaper 1 Active,,,0.0,,,,,
PARAMETER,272,Shaper 1 Type,,,0.5,,,,,
PARAMETER,273,Shaper 1 SVF Frequency,,,0.5,,,,,
PARAMETER,274,Shaper 1 SVF Frequency Mod Amount,,,0.5,,,,,
PARAMETER,275,Shaper 1 SVF Frequency Mod 1,,,0.25,,,,,
PARAMETER,276,Shaper 1 SVF Frequency Mod 2,,,0.5,,,,,
PARAMETER,277,Shaper 1 SVF Frequency Mod Mix,,,0.5,,,,,
PARAMETER,278,Shaper 1 SVF Resonance,,,0.5,,,,,
PARAMETER,279,Shaper 1 SVF Resonance Mod Amount,,,0.0,,,,,
PARAMETER,280,Shaper 1 SVF Resonance Mod 1,,,0.25,,,,,
PARAMETER,281,Shaper 1 SVF Resonance Mod 2,,,0.5,,,,,
PARAMETER,282,Shaper 1 SVF Resonance Mod Mix,,,0.5,,,,,
PARAMETER,283,Shaper 1 SVF Type,,,0.0,,,,,
PARAMETER,284,Shaper 1 SVF Type Mod Amount,,,0.0,,,,,
PARAMETER,285,Shaper 1 SVF Type Mod 1,,,0.25,,,,,
PARAMETER,286,Shaper 1 SVF Type Mod 2,,,0.5,,,,,
PARAMETER,287,Shaper 1 SVF Type Mod Mix,,,0.5,,,,,
PARAMETER,288,Shaper 1 RES Center Frequency,,,0.5,,,,,
PARAMETER,289,Shaper 1 RES Center Frequency Mod Amount,,,0.5,,,,,
PARAMETER,290,Shaper 1 RES Center Frequency Mod 1,,,0.25,,,,,
PARAMETER,291,Shaper 1 RES Center Frequency Mod 2,,,0.5,,,,,
PARAMETER,292,Shaper 1 RES Center Frequency Mod Mix,,,0.5,,,,,
PARAMETER,293,Shaper 1 RES Tilt,,,0.5,,,,,
PARAMETER,294,Shaper 1 RES Tilt Mod Amount,,,0.0,,,,,
PARAMETER,295,Shaper 1 RES Tilt Mod 1,,,0.25,,,,,
PARAMETER,296,Shaper 1 RES Tilt Mod 2,,,0.5,,,,,
PARAMETER,297,Shaper 1 RES Tilt Mod Mix,,,0.5,,,,,
PARAMETER,298,Shaper 1 RES Spread,,,0.5,,,,,
PARAMETER,299,Shaper 1 RES Spread Mod Amount,,,0.0,,,,,
PARAMETER,300,Shaper 1 RES Spread Mod 1,,,0.25,,,,,
PARAMETER,301,Shaper 1 RES Spread Mod 2,,,0.5,,,,,
PARAMETER,302,Shaper 1 RES Spread Mod Mix,,,0.5,,,,,
PARAMETER,303,Shaper 1 LPG Frequency,,,0.5,,,,,
PARAMETER,304,Shaper 1 LPG Frequency Mod Amount,,,0.5,,,,,
PARAMETER,305,Shaper 1 LPG Frequency Mod 1,,,0.25,,,,,
PARAMETER,306,Shaper 1 LPG Frequency Mod 2,,,0.5,,,,,
PARAMETER,307,Shaper 1 LPG Frequency Mod Mix,,,0.5,,,,,
PARAMETER,308,Shaper 1 LPG Resonance,,,0.5,,,,,
PARAMETER,309,Shaper 1 LPG Resonance Mod Amount,,,0.0,,,,,
PARAMETER,310,Shaper 1 LPG Resonance Mod 1,,,0.25,,,,,
PARAMETER,311,Shaper 1 LPG Resonance Mod 2,,,0.5,,,,,
PARAMETER,312,Shaper 1 LPG Resonance Mod Mix,,,0.5,,,,,
PARAMETER,313,Shaper 1 LPG Slew Rate,,,0.5,,,,,
PARAMETER,314,Shaper 1 LPG Slew Rate Mod Amount,,,0.0,,,,,
PARAMETER,315,Shaper 1 LPG Slew Rate Mod 1,,,0.25,,,,,
PARAMETER,316,Shaper 1 LPG Slew Rate Mod 2,,,0.5,,,,,
PARAMETER,317,Shaper 1 LPG Slew Rate Mod Mix,,,0.5,,,,,
PARAMETER,318,Shaper 2 Active,,,0.0,,,,,
PARAMETER,319,Shaper 2 Type,,,1.0,,,,,
PARAMETER,320,Shaper 2 SVF Frequency,,,0.5,,,,,
PARAMETER,321,Shaper 2 SVF Frequency Mod Amount,,,0.5,,,,,
PARAMETER,322,Shaper 2 SVF Frequency Mod 1,,,0.75,,,,,
PARAMETER,323,Shaper 2 SVF Frequency Mod 2,,,1.0,,,,,
PARAMETER,324,Shaper 2 SVF Frequency Mod Mix,,,0.5,,,,,
PARAMETER,325,Shaper 2 SVF Resonance,,,0.5,,,,,
PARAMETER,326,Shaper 2 SVF Resonance Mod Amount,,,0.0,,,,,
PARAMETER,327,Shaper 2 SVF Resonance Mod 1,,,0.75,,,,,
PARAMETER,328,Shaper 2 SVF Resonance Mod 2,,,1.0,,,,,
PARAMETER,329,Shaper 2 SVF Resonance Mod Mix,,,0.5,,,,,
PARAMETER,330,Shaper 2 SVF Type,,,0.0,,,,,
PARAMETER,331,Shaper 2 SVF Type Mod Amount,,,0.0,,,,,
PARAMETER,332,Shaper 2 SVF Type Mod 1,,,0.75,,,,,
PARAMETER,333,Shaper 2 SVF Type Mod 2,,,1.0,,,,,
PARAMETER,334,Shaper 2 SVF Type Mod Mix,,,0.5,,,,,
PARAMETER,335,Shaper 2 RES Center Frequency,,,0.5,,,,,
PARAMETER,336,Shaper 2 RES Center Frequency Mod Amount,,,0.5,,,,,
PARAMETER,337,Shaper 2 RES Center Frequency Mod 1,,,0.75,,,,,
PARAMETER,338,Shaper 2 RES Center Frequency Mod 2,,,1.0,,,,,
PARAMETER,339,Shaper 2 RES Center Frequency Mod Mix,,,0.5,,,,,
PARAMETER,340,Shaper 2 RES Tilt,,,0.5,,,,,
PARAMETER,341,Shaper 2 RES Tilt Mod Amount,,,0.0,,,,,
PARAMETER,342,Shaper 2 RES Tilt Mod 1,,,0.75,,,,,
PARAMETER,343,Shaper 2 RES Tilt Mod 2,,,1.0,,,,,
PARAMETER,344,Shaper 2 RES Tilt Mod Mix,,,0.5,,,,,
PARAMETER,345,Shaper 2 RES Spread,,,0.5,,,,,
PARAMETER,346,Shaper 2 RES Spread Mod Amount,,,0.0,,,,,
PARAMETER,347,Shaper 2 RES Spread Mod 1,,,0.75,,,,,
PARAMETER,348,Shaper 2 RES Spread Mod 2,,,1.0,,,,,
PARAMETER,349,Shaper 2 RES Spread Mod Mix,,,0.5,,,,,
PARAMETER,350,Shaper 2 LPG Frequency,,,0.5,,,,,
PARAMETER,351,Shaper 2 LPG Frequency Mod Amount,,,0.5,,,,,
PARAMETER,352,Shaper 2 LPG Frequency Mod 1,,,0.75,,,,,
PARAMETER,353,Shaper 2 LPG Frequency Mod 2,,,1.0,,,,,
PARAMETER,354,Shaper 2 LPG Frequency Mod Mix,,,0.5,,,,,
PARAMETER,355,Shaper 2 LPG Resonance,,,0.5,,,,,
PARAMETER,356,Shaper 2 LPG Resonance Mod Amount,,,0.0,,,,,
PARAMETER,357,Shaper 2 LPG Resonance Mod 1,,,0.75,,,,,
PARAMETER,358,Shaper 2 LPG Resonance Mod 2,,,1.0,,,,,
PARAMETER,359,Shaper 2 LPG Resonance Mod Mix,,,0.5,,,,,
PARAMETER,360,Shaper 2 LPG Slew Rate,,,0.5,,,,,
PARAMETER,361,Shaper 2 LPG Slew Rate Mod Amount,,,0.0,,,,,
PARAMETER,362,Shaper 2 LPG Slew Rate Mod 1,,,0.75,,,,,
PARAMETER,363,Shaper 2 LPG Slew Rate Mod 2,,,1.0,,,,,
PARAMETER,364,Shaper 2 LPG Slew Rate Mod Mix,,,0.5,,,,,
PARAMETER,365,Distortion Active,,,0.0,,,,,
PARAMETER,366,Distortion Amount,,,0.5,,,,,
PARAMETER,367,Distortion Amount Mod Amount,,,0.0,,,,,
PARAMETER,368,Distortion Amount Mod 1,,,0.25,,,,,
PARAMETER,369,Distortion Amount Mod 2,,,0.5,,,,,
PARAMETER,370,Distortion Amount Mod Mix,,,0.5,,,,,
PARAMETER,371,Distortion Tone,,,0.5,,,,,
PARAMETER,372,Distortion Tone Mod Amount,,,0.0,,,,,
PARAMETER,373,Distortion Tone Mod 1,,,0.25,,,,,
PARAMETER,374,Distortion Tone Mod 2,,,0.5,,,,,
PARAMETER,375,Distortion Tone Mod Mix,,,0.5,,,,,
PARAMETER,376,Distortion Mix,,,1.0,,,,,
PARAMETER,377,Distortion Mix Mod Amount,,,0.0,,,,,
PARAMETER,378,Distortion Mix Mod 1,,,0.25,,,,,
PARAMETER,379,Distortion Mix Mod 2,,,0.5,,,,,
PARAMETER,380,Distortion Mix Mod Mix,,,0.5,,,,,
PARAMETER,381,Chorus Active,,,0.0,,,,,
PARAMETER,382,Chorus Speed,,,0.5,,,,,
PARAMETER,383,Chorus Speed Mod Amount,,,0.0,,,,,
PARAMETER,384,Chorus Speed Mod 1,,,0.25,,,,,
PARAMETER,385,Chorus Speed Mod 2,,,0.5,,,,,
PARAMETER,386,Chorus Speed Mod Mix,,,0.5,,,,,
PARAMETER,387,Chorus Width,,,0.5,,,,,
PARAMETER,388,Chorus Width Mod Amount,,,0.0,,,,,
PARAMETER,389,Chorus Width Mod 1,,,0.25,,,,,
PARAMETER,390,Chorus Width Mod 2,,,0.5,,,,,
PARAMETER,391,Chorus Width Mod Mix,,,0.5,,,,,
PARAMETER,392,Chorus Mix,,,1.0,,,,,
PARAMETER,393,Chorus Mix Mod Amount,,,0.0,,,,,
PARAMETER,394,Chorus Mix Mod 1,,,0.25,,,,,
PARAMETER,395,Chorus Mix Mod 2,,,0.5,,,,,
PARAMETER,396,Chorus Mix Mod Mix,,,0.5,,,,,
PARAMETER,397,Flanger Active,,,0.0,,,,,
PARAMETER,398,Flanger Speed,,,0.5,,,,,
PARAMETER,399,Flanger Speed Mod Amount,,,0.0,,,,,
PARAMETER,400,Flanger Speed Mod 1,,,0.25,,,,,
PARAMETER,401,Flanger Speed Mod 2,,,0.5,,,,,
PARAMETER,402,Flanger Speed Mod Mix,,,0.5,,,,,
PARAMETER,403,Flanger Feedback,,,0.5,,,,,
PARAMETER,404,Flanger Feedback Mod Amount,,,0.0,,,,,
PARAMETER,405,Flanger Feedback Mod 1,,,0.25,,,,,
PARAMETER,406,Flanger Feedback Mod 2,,,0.5,,,,,
PARAMETER,407,Flanger Feedback Mod Mix,,,0.5,,,,,
PARAMETER,408,Flanger Mix,,,1.0,,,,,
PARAMETER,409,Flanger Mix Mod Amount,,,0.0,,,,,
PARAMETER,410,Flanger Mix Mod 1,,,0.25,,,,,
PARAMETER,411,Flanger Mix Mod 2,,,0.5,,,,,
PARAMETER,412,Flanger Mix Mod Mix,,,0.5,,,,,
PARAMETER,413,Delay Active,,,0.0,,,,,
PARAMETER,414,Delay Time,,,0.5,,,,,
PARAMETER,415,Delay Time Mod Amount,,,0.0,,,,,
PARAMETER,416,Delay Time Mod 1,,,0.25,,,,,
PARAMETER,417,Delay Time Mod 2,,,0.5,,,,,
PARAMETER,418,Delay Time Mod Mix,,,0.5,,,,,
PARAMETER,419,Delay Feedback,,,0.5,,,,,
PARAMETER,420,Delay Feedback Mod Amount,,,0.0,,,,,
PARAMETER,421,Delay Feedback Mod 1,,,0.25,,,,,
PARAMETER,422,Delay Feedback Mod 2,,,0.5,,,,,
PARAMETER,423,Delay Feedback Mod Mix,,,0.5,,,,,
PARAMETER,424,Delay Mix,,,0.4,,,,,
PARAMETER,425,Delay Mix Mod Amount,,,0.0,,,,,
PARAMETER,426,Delay Mix Mod 1,,,0.25,,,,,
PARAMETER,427,Delay Mix Mod 2,,,0.5,,,,,
PARAMETER,428,Delay Mix Mod Mix,,,0.5,,,,,
PARAMETER,429,Reverb Active,,,0.0,,,,,
PARAMETER,430,Reverb Time,,,0.5,,,,,
PARAMETER,431,Reverb Time Mod Amount,,,0.0,,,,,
PARAMETER,432,Reverb Time Mod 1,,,0.25,,,,,
PARAMETER,433,Reverb Time Mod 2,,,0.5,,,,,
PARAMETER,434,Reverb Time Mod Mix,,,0.5,,,,,
PARAMETER,435,Reverb Tone,,,0.5,,,,,
PARAMETER,436,Reverb Tone Mod Amount,,,0.0,,,,,
PARAMETER,437,Reverb Tone Mod 1,,,0.25,,,,,
PARAMETER,438,Reverb Tone Mod 2,,,0.5,,,,,
PARAMETER,439,Reverb Tone Mod Mix,,,0.5,,,,,
PARAMETER,440,Reverb Mix,,,0.3,,,,,
PARAMETER,441,Reverb Mix Mod Amount,,,0.0,,,,,
PARAMETER,442,Reverb Mix Mod 1,,,0.25,,,,,
PARAMETER,443,Reverb Mix Mod 2,,,0.5,,,,,
PARAMETER,444,Reverb Mix Mod Mix,,,0.5,,,,,
PARAMETER,445,Output Volume,,,0.5,,,,,
PARAMETER,446,Velocity,,,1.0,,,,,
PARAMETER,447,MIDI Channel,,MODULE_Param13,0.059,,,,,
PARAMETER,448,CV Gate,,MODULE_Param14,0.0,,,,,
PARAMETER,449,CV Note,,MODULE_Param15,0.0,,,,,
METER,0,eMeterModARNDWave,
METER,1,eMeterModAEUCPlay,
METER,2,eMeterModAEUCActiveSequence,
METER,3,eMeterModASEQPlay,
METER,4,eMeterModBRNDWave,
METER,5,eMeterModBEUCPlay,
METER,6,eMeterModBEUCActiveSequence,
METER,7,eMeterModBSEQPlay,
METER,8,eMeterModCRNDWave,
METER,9,eMeterModCEUCPlay,
METER,10,eMeterModCEUCActiveSequence,
METER,11,eMeterModCSEQPlay,
METER,12,eMeterModDRNDWave,
METER,13,eMeterModDEUCPlay,
METER,14,eMeterModDEUCActiveSequence,
METER,15,eMeterModDSEQPlay,
METER,16,eMeterSrc1MapLevel,MODULE_Meter3,
METER,17,eMeterSrc1MapStartPosition,MODULE_Meter1,
METER,18,eMeterSrc1MapPlayPosition,MODULE_Meter2,
METER,19,eMeterSrc2MapLevel,
METER,20,eMeterSrc2MapStartPosition,
METER,21,eMeterSrc2MapPlayPosition,
METER,22,eMeterDistortion,
METER,23,eMeterChorus,
METER,24,eMeterFlanger,
METER,25,eMeterDelay,
METER,26,eMeterReverb,
METER,27,eMeterOutL,
METER,28,eMeterOutR,
METER,29,eMeterSrcMixModulation,
METER,30,eMeterModulationA,
METER,31,eMeterModulationB,
METER,32,eMeterModulationC,
METER,33,eMeterModulationD,
METER,34,eMeterModulationEnvelopeA1,
METER,35,eMeterModulationEnvelopeA2,
METER,36,eMeterModulationEnvelopeB1,
METER,37,eMeterModulationEnvelopeB2,
METER,38,eMeterModulationEnvelopeC1,
METER,39,eMeterModulationEnvelopeC2,
METER,40,eMeterModulationEnvelopeD1,
METER,41,eMeterModulationEnvelopeD2,
MAP_END,-------,-------,-------,-------,-------,-------,-------,-------,-------
PLUGIN_END,=======,=======,=======,=======,=======,=======,=======,=======,=======
PLUGIN_START,FET Compressor Mk II.ssx
MAP_START,vjcb,FET Compressor Mk II,Default,,FET Mk II,SSX_TYPE_CONSOLE1_COMPRESSOR,0.25,
PARAMETER,0,Input,,,0.5,,,,,
PARAMETER,1,Output,,,0.5,,,,,
PARAMETER,2,Drive,,,0.5,,,,,
PARAMETER,3,Transformer Drive,,,0.0,,,,,
PARAMETER,4,FET Drive,,,0.0,,,,,
PARAMETER,5,Dry/Wet,,,1.0,,,,,
PARAMETER,6,Ratio,,COMP_Ratio,0.5,,,,,
PARAMETER,7,Attack,,COMP_Attack,0.5,1.0,0.0,,,
PARAMETER,8,Release,,COMP_Release,0.5,1.0,0.0,,,
PARAMETER,9,HF Make-Up,,COMP_Attack_Shift,0.0,,,,,
PARAMETER,10,Stereo Link,,,1.0,,,,,
PARAMETER,11,Sidechain Punch,Punch,COMP_Ratio_Shift,0.0,,,,,
PARAMETER,12,Sidechain Filter,,,0.0,,,,,
PARAMETER,13,External Sidechain,Compression,COMP_Threshold,0.291498,0.2943,,,,
METER,0,eMeterInput,
METER,1,eMeterOutput,
METER,2,eMeterReduction,COMP_MeterReduction,
METER,3,eMeterReductionVU,
METER,4,eMeterClip,
MAP_END,-------,-------,-------,-------,-------,-------,-------,-------,-------
MAP_START,vjcb,FET Compressor Mk II,Drive,,FET Mk II,SSX_TYPE_CONSOLE1_DRIVE,0.25,
PARAMETER,0,Input,,,0.5,,,,,
PARAMETER,1,Output,,,0.5,,,,,
PARAMETER,2,Drive,,OUT_Drive,0.5,,,,,
PARAMETER,3,Transformer Drive,,OUT_Drive_Character,0.5,0.02,0.98,,KNOB_MODE_BIPOLAR,
PARAMETER,4,FET Drive,,,1.0,,,,,
PARAMETER,5,Dry/Wet,,,1.0,,,,,
PARAMETER,6,Ratio,,,0.0,,,,,
PARAMETER,7,Attack,,,0.5,,,,,
PARAMETER,8,Release,,,0.5,,,,,
PARAMETER,9,HF Make-Up,,,0.0,,,,,
PARAMETER,10,Stereo Link,,,1.0,,,,,
PARAMETER,11,Sidechain Punch,,,0.0,,,,,
PARAMETER,12,Sidechain Filter,,,0.0,,,,,
PARAMETER,13,External Sidechain,,,0.5,,,,,
MAP_END,-------,-------,-------,-------,-------,-------,-------,-------,-------
PLUGIN_END,=======,=======,=======,=======,=======,=======,=======,=======,=======
PLUGIN_START,Console 1 ELI Trak Pak Input.ssx
MAP_START,kgsk,Console 1 ELI Trak Pak Input,Default,Empirical Labs Trak Pak Filters,ELI Trak Pak,SSX_TYPE_CONSOLE1_FILTER,,
PARAMETER,0,Low Cut,,IN_Low_Cut,0.0,,,,,
PARAMETER,1,High Cut,,IN_High_Cut,1.0,,,,KNOB_MODE_REVERSED,
MAP_END,-------,-------,-------,-------,-------,-------,-------,-------,-------
PLUGIN_END,=======,=======,=======,=======,=======,=======,=======,=======,=======
PLUGIN_START,Kraft.ssx
MAP_START,hfkq,Kraft,Default,KRAFT,,SSX_TYPE_AMP_ROOM_MODULE,,
PARAMETER,0,Distortion,Distortion,SUBPLUGIN_Param1,0.5,,,,,
PARAMETER,1,Filter,Filter,SUBPLUGIN_Param2,0.5,,,,,
PARAMETER,2,Volume,Volume,SUBPLUGIN_Param3,0.5,,,,,
MAP_END,-------,-------,-------,-------,-------,-------,-------,-------,-------
PLUGIN_END,=======,=======,=======,=======,=======,=======,=======,=======,=======
PLUGIN_START,Marshall JMP 2203.ssx
MAP_START,dyza,Marshall JMP 2203,AmpRoomAmp,,,SSX_TYPE_AMP_ROOM_MODULE,,
PARAMETER,0,Presence,,SUBPLUGIN_Param1,0.5,,,,,
PARAMETER,1,Bass,,SUBPLUGIN_Param2,0.5,,,,,
PARAMETER,2,Middle,,SUBPLUGIN_Param3,0.5,,,,,
PARAMETER,3,Treble,,SUBPLUGIN_Param4,0.5,,,,,
PARAMETER,4,Preamp Volume,,SUBPLUGIN_Param5,0.5,,,,,
PARAMETER,5,Master Volume,,SUBPLUGIN_Param6,0.5,,,,,
PARAMETER,6,Input,,SUBPLUGIN_Param7,1.0,,,,,
PARAMETER,7,Gate,,,0.0,,,,,
PARAMETER,8,Mic 1,,,1.0,,,,,
PARAMETER,9,Mic 2,,,1.0,,,,,
PARAMETER,10,Level 1,,,0.6,,,,,
PARAMETER,11,Level 2,,,0.6,,,,,
PARAMETER,12,Pan 1,,,0.5,,,,,
PARAMETER,13,Pan 2,,,0.5,,,,,
PARAMETER,14,In 1,,,1.0,,,,,
PARAMETER,15,In 2,,,1.0,,,,,
PARAMETER,16,Low Gain,,,0.5,,,,,
PARAMETER,17,Mid Gain,,,0.5,,,,,
PARAMETER,18,Mid Freq,,,0.5,,,,,
PARAMETER,19,High Gain,,,0.5,,,,,
PARAMETER,20,Output Volume,,,0.5,,,,,
PARAMETER,21,View,,,0.0,,,,,
PARAMETER,22,AmpBypass,,,0.0,,,,,
METER,0,eMeter1,
METER,1,eMeter2,
